,D,Jk,Jk2,N,Nair,S,T,Uair:0,Uair:1,Uair:2,cp,dpstar,k,kn,kstar,lambda,muAir,nPartNode1,pAir,pSat,rho,sigma,theta,vpstar,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0,0.000130065,0,0,2.45176e+13,5.18464e+24,1.001,1397.71,0.601155,0.000434543,1.18335e-08,15926.7,0,0.432,103.96,0,5.19798e-07,1.03736e-05,1e+24,100000,0,0.00860573,0,0,0,1.88679,0.0271744,0.00118656,15232,0,1
0,0.000129585,0,0,2.30491e+13,5.19744e+24,1.001,1394.27,0.573357,0.00040309,1.12065e-08,15919.1,0,0.432,103.704,0,5.18519e-07,1.03724e-05,1e+24,100000,0,0.00862697,0,0,0,1.88679,0.0280236,0.00122364,15233,0,1
0,0.000129097,0,0,2.15852e+13,5.21054e+24,1.001,1390.76,0.544815,0.000368706,1.06285e-08,15911.4,0,0.432,103.443,0,5.17215e-07,1.03711e-05,1e+24,100000,0,0.00864873,0,0,0,1.88679,0.0288728,0.00126072,15234,0,1
0,0.000128601,0,0,2.01285e+13,5.22394e+24,1.001,1387.2,0.515542,0.000331595,9.9573e-09,15903.6,0,0.432,103.178,0,5.15889e-07,1.03698e-05,1e+24,100000,0,0.00867097,0,0,0,1.88679,0.029722,0.0012978,15235,0,1
0,0.000128098,0,0,1.86812e+13,5.23761e+24,1.001,1383.58,0.48555,0.000292022,9.18916e-09,15895.7,0,0.432,102.909,0,5.14544e-07,1.03684e-05,1e+24,100000,0,0.00869365,0,0,0,1.88679,0.0305712,0.00133488,15236,0,1
0,0.00012759,0,0,1.72454e+13,5.25152e+24,1.001,1379.92,0.454852,0.000250336,8.45511e-09,15887.6,0,0.432,102.636,0,5.13181e-07,1.03671e-05,1e+24,100000,0,0.00871674,0,0,0,1.88679,0.0314204,0.00137196,15237,0,1
0,0.000127077,0,0,1.58232e+13,5.26564e+24,1.001,1376.22,0.423464,0.000206984,7.74571e-09,15879.5,0,0.432,102.361,0,5.11805e-07,1.03657e-05,1e+24,100000,0,0.00874018,0,0,0,1.88679,0.0322696,0.00140904,15238,0,1
0,0.000126561,0,0,1.44164e+13,5.27995e+24,1.001,1372.49,0.391401,0.000162542,7.05364e-09,15871.3,0,0.432,102.084,0,5.10419e-07,1.03643e-05,1e+24,100000,0,0.00876393,0,0,0,1.88679,0.0331188,0.00144612,15239,0,1
0,0.000126044,0,0,1.30268e+13,5.29441e+24,1.001,1368.74,0.35868,0.000117742,6.37424e-09,15863.1,0,0.432,101.805,0,5.09026e-07,1.03629e-05,1e+24,100000,0,0.00878792,0,0,0,1.88679,0.033968,0.0014832,15240,0,1
0,0.000125526,0,0,1.16562e+13,5.30897e+24,1.001,1364.99,0.32532,7.35173e-05,5.70463e-09,15854.9,0,0.432,101.526,0,5.07631e-07,1.03614e-05,1e+24,100000,0,0.00881209,0,0,0,1.88679,0.0348172,0.00152028,15241,0,1
0,0.000125009,0,0,1.03062e+13,5.32359e+24,1.001,1361.24,0.291339,3.10448e-05,5.04293e-09,15846.6,0,0.432,101.247,0,5.06237e-07,1.036e-05,1e+24,100000,0,0.00883637,0,0,0,1.88679,0.0356664,0.00155736,15242,0,1
0,0.000124495,0,0,8.97776e+12,5.33823e+24,1.001,1357.51,0.256758,-8.18758e-06,4.38803e-09,15838.4,0,0.432,100.97,0,5.04848e-07,1.03586e-05,1e+24,100000,0,0.00886067,0,0,0,1.88679,0.0365156,0.00159444,15243,0,1
0,0.000123986,0,0,7.67163e+12,5.35284e+24,1.001,1353.8,0.221601,-4.23361e-05,3.73934e-09,15830.3,0,0.432,100.694,0,5.03471e-07,1.03571e-05,1e+24,100000,0,0.00888491,0,0,0,1.88679,0.0373648,0.00163152,15244,0,1
0,0.000123484,0,0,6.3884e+12,5.36735e+24,1.001,1350.14,0.185889,-6.91688e-05,3.09677e-09,15822.2,0,0.432,100.422,0,5.0211e-07,1.03557e-05,1e+24,100000,0,0.008909,0,0,0,1.88679,0.038214,0.0016686,15245,0,1
0,0.000122989,0,0,5.12837e+12,5.38172e+24,1.001,1346.54,0.149647,-8.58843e-05,2.46063e-09,15814.3,0,0.432,100.154,0,5.00769e-07,1.03543e-05,1e+24,100000,0,0.00893284,0,0,0,1.88679,0.0390632,0.00170568,15246,0,1
0,0.000122506,0,0,3.89157e+12,5.39587e+24,1.001,1343.01,0.112898,-8.84412e-05,1.83159e-09,15806.6,0,0.432,99.8911,0,4.99455e-07,1.03529e-05,1e+24,100000,0,0.00895634,0,0,0,1.88679,0.0399124,0.00174276,15247,0,1
0,0.000122034,0,0,2.67772e+12,5.40974e+24,1.001,1339.56,0.0756657,-7.21358e-05,1.2106e-09,15799,0,0.432,99.6348,0,4.98174e-07,1.03516e-05,1e+24,100000,0,0.00897936,0,0,0,1.88679,0.0407616,0.00177984,15248,0,1
0,0.000121578,0,0,1.48616e+12,5.42326e+24,1.001,1336.22,0.0379741,-3.9174e-05,5.98834e-10,15791.6,0,0.432,99.3862,0,4.96931e-07,1.03503e-05,1e+24,100000,0,0.00900181,0,0,0,1.88679,0.0416108,0.00181692,15249,0,1
0,0.000121354,0,0,0,5.42993e+24,1.001,1333,0,0,0,15788,0,0.432,99.2639,0,4.9632e-07,1.03496e-05,1e+24,100000,0,0.00901287,0,0,0,1.88679,0.04246,0.001854,15250,0,1
0,0.000136502,0,0,5.51049e+13,5.02025e+24,1.001,1443.46,1.04852,4.90011e-05,9.03373e-10,16026.8,0,0.432,107.362,0,5.36812e-07,1.03898e-05,1e+24,100000,0,0.00833286,0,0,0,1.89937,0,0,15251,0,1
0,0.000136495,0,0,5.50706e+13,5.02044e+24,1.001,1443.4,1.04812,7.22683e-05,1.49792e-09,16026.6,0,0.432,107.358,0,5.36791e-07,1.03898e-05,1e+24,100000,0,0.00833318,0,0,0,1.89937,0.0008492,-3.708e-05,15252,0,1
0,0.000136469,0,0,5.49609e+13,5.02106e+24,1.001,1443.22,1.04684,0.000111199,2.72853e-09,16026.3,0,0.432,107.345,0,5.36725e-07,1.03897e-05,1e+24,100000,0,0.00833422,0,0,0,1.89937,0.0016984,-7.416e-05,15253,0,1
0,0.000136425,0,0,5.47714e+13,5.02214e+24,1.001,1442.91,1.04463,0.000141829,3.98327e-09,16025.6,0,0.432,107.322,0,5.36609e-07,1.03896e-05,1e+24,100000,0,0.00833601,0,0,0,1.89937,0.0025476,-0.00011124,15254,0,1
0,0.000136363,0,0,5.45048e+13,5.02367e+24,1.001,1442.47,1.04151,0.000172167,5.18975e-09,16024.6,0,0.432,107.289,0,5.36447e-07,1.03894e-05,1e+24,100000,0,0.00833854,0,0,0,1.89937,0.0033968,-0.00014832,15255,0,1
0,0.000136283,0,0,5.41624e+13,5.02563e+24,1.001,1441.91,1.03748,0.000202974,6.23729e-09,16023.4,0,0.432,107.247,0,5.36237e-07,1.03892e-05,1e+24,100000,0,0.0083418,0,0,0,1.89937,0.004246,-0.0001854,15256,0,1
0,0.000136185,0,0,5.37455e+13,5.02804e+24,1.001,1441.22,1.03255,0.00023371,8.73131e-09,16021.9,0,0.432,107.196,0,5.3598e-07,1.0389e-05,1e+24,100000,0,0.0083458,0,0,0,1.89937,0.0050952,-0.00022248,15257,0,1
0,0.00013607,0,0,5.32553e+13,5.0309e+24,1.001,1440.4,1.02673,0.000264068,1.24968e-08,16020.1,0,0.432,107.135,0,5.35676e-07,1.03887e-05,1e+24,100000,0,0.00835054,0,0,0,1.89937,0.0059444,-0.00025956,15258,0,1
0,0.000135936,0,0,5.26935e+13,5.0342e+24,1.001,1439.46,1.02002,0.000293844,1.5806e-08,16018,0,0.432,107.065,0,5.35325e-07,1.03884e-05,1e+24,100000,0,0.00835602,0,0,0,1.89937,0.0067936,-0.00029664,15259,0,1
0,0.000135784,0,0,5.20618e+13,5.03794e+24,1.001,1438.39,1.01241,0.000322852,1.8933e-08,16015.7,0,0.432,106.985,0,5.34927e-07,1.0388e-05,1e+24,100000,0,0.00836224,0,0,0,1.89937,0.0076428,-0.00033372,15260,0,1
